country,51 Open evergreen broadleaved - 10-20,51 Open evergreen broadleaved - 20-30,51 Open evergreen broadleaved - 30-40,51 Open evergreen broadleaved - 40-50,51 Open evergreen broadleaved - 50-60,51 Open evergreen broadleaved - 60-70,51 Open evergreen broadleaved - 70-80,51 Open evergreen broadleaved - 80-90,51 Open evergreen broadleaved - 90-100,52 Closed evergreen broadleaved - 10-20,52 Closed evergreen broadleaved - 20-30,52 Closed evergreen broadleaved - 30-40,52 Closed evergreen broadleaved - 40-50,52 Closed evergreen broadleaved - 50-60,52 Closed evergreen broadleaved - 60-70,52 Closed evergreen broadleaved - 70-80,52 Closed evergreen broadleaved - 80-90,52 Closed evergreen broadleaved - 90-100,61 Open deciduous broadleaved - 10-20,61 Open deciduous broadleaved - 20-30,61 Open deciduous broadleaved - 30-40,61 Open deciduous broadleaved - 40-50,61 Open deciduous broadleaved - 50-60,61 Open deciduous broadleaved - 60-70,61 Open deciduous broadleaved - 70-80,61 Open deciduous broadleaved - 80-90,61 Open deciduous broadleaved - 90-100,62 Closed deciduous broadleaved - 10-20,62 Closed deciduous broadleaved - 20-30,62 Closed deciduous broadleaved - 30-40,62 Closed deciduous broadleaved - 40-50,62 Closed deciduous broadleaved - 50-60,62 Closed deciduous broadleaved - 60-70,62 Closed deciduous broadleaved - 70-80,62 Closed deciduous broadleaved - 80-90,62 Closed deciduous broadleaved - 90-100,71 Open evergreen needleleaved - 10-20,71 Open evergreen needleleaved - 20-30,71 Open evergreen needleleaved - 30-40,71 Open evergreen needleleaved - 40-50,71 Open evergreen needleleaved - 50-60,71 Open evergreen needleleaved - 60-70,71 Open evergreen needleleaved - 70-80,71 Open evergreen needleleaved - 80-90,71 Open evergreen needleleaved - 90-100,72 Closed evergreen needleleaved - 10-20,72 Closed evergreen needleleaved - 20-30,72 Closed evergreen needleleaved - 30-40,72 Closed evergreen needleleaved - 40-50,72 Closed evergreen needleleaved - 50-60,72 Closed evergreen needleleaved - 60-70,72 Closed evergreen needleleaved - 70-80,72 Closed evergreen needleleaved - 80-90,72 Closed evergreen needleleaved - 90-100,81 Open deciduous needleleaved - 10-20,81 Open deciduous needleleaved - 20-30,81 Open deciduous needleleaved - 30-40,81 Open deciduous needleleaved - 40-50,81 Open deciduous needleleaved - 50-60,81 Open deciduous needleleaved - 60-70,81 Open deciduous needleleaved - 70-80,81 Open deciduous needleleaved - 80-90,81 Open deciduous needleleaved - 90-100,82 Closed deciduous needleleaved - 10-20,82 Closed deciduous needleleaved - 20-30,82 Closed deciduous needleleaved - 30-40,82 Closed deciduous needleleaved - 40-50,82 Closed deciduous needleleaved - 50-60,82 Closed deciduous needleleaved - 60-70,82 Closed deciduous needleleaved - 70-80,82 Closed deciduous needleleaved - 80-90,82 Closed deciduous needleleaved - 90-100,91 Open mixed forest - 10-20,91 Open mixed forest - 20-30,91 Open mixed forest - 30-40,91 Open mixed forest - 40-50,91 Open mixed forest - 50-60,91 Open mixed forest - 60-70,91 Open mixed forest - 70-80,91 Open mixed forest - 80-90,91 Open mixed forest - 90-100,92 Closed mixed forest - 10-20,92 Closed mixed forest - 20-30,92 Closed mixed forest - 30-40,92 Closed mixed forest - 40-50,92 Closed mixed forest - 50-60,92 Closed mixed forest - 60-70,92 Closed mixed forest - 70-80,92 Closed mixed forest - 80-90,92 Closed mixed forest - 90-100
Grenada,1.74934356778067e-07,8.748769886324227e-08,0.0,3.498362275422551e-07,0.0,8.74446897114467e-08,1.7496008553052889e-07,3.41621478796964e-07,7.870431275591727e-07,0.0004019080159578184,0.000278957806133945,0.00027009036314587867,0.00040272721814691776,0.0005720043545228942,0.0008140342633365149,0.0021535981180017,0.0057565556418213,0.0160557690689619,2.622602153223852e-07,2.6233618655169266e-07,1.747996520862216e-07,2.624370978310253e-07,1.7483200309698077e-07,4.3697117746432923e-07,2.623664983048002e-07,5.244362881740017e-07,8.7424241712597e-07,7.871368765677289e-07,9.119682839660332e-07,4.3454111144402476e-07,8.739971164573035e-07,5.247273833219879e-07,6.120158673184051e-07,7.649481808172431e-07,1.2791501248164994e-06,2.5362577389387297e-06,0.0,0.0,0.0,0.0,0.0,8.749358926252172e-08,0.0,0.0,8.747110769036227e-08,1.0852212062561604e-06,8.741726986727372e-07,6.995727233061189e-07,8.741734731643191e-07,7.866372087050877e-07,9.57262274843796e-07,1.5399388971383243e-06,3.57400492042777e-06,5.839661192220658e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.371650774714908e-07,1.311467606512906e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Lucia,4.100859572094676e-07,2.605860132121052e-07,8.686654950906815e-08,1.73671438119527e-07,2.605487594564693e-07,1.7371561966683657e-07,2.2584792418456345e-06,4.169436678580496e-06,2.562337784439705e-05,0.0007439054157362861,0.0005224723204364626,0.0005082244728460434,0.0007184495756512896,0.0010518425651783,0.0008179358828959,0.0033122488975961,0.010573793483457,0.0283547424333521,4.340870418673149e-07,3.475112890782839e-07,3.474799044056454e-07,5.210725433357766e-07,6.947964976689036e-07,6.080219066006975e-07,1.5632649024155398e-06,1.2158102364878689e-06,4.342611440222299e-06,1.1287310641705517e-06,7.81525216098089e-07,4.342291290981848e-07,6.331049918879431e-07,1.215607056792578e-06,1.5721020858450174e-06,3.47319051741124e-07,1.5430265444352058e-06,2.2289178313409748e-06,0.0,0.0,8.688741104379005e-08,0.0,0.0,0.0,0.0,0.0,8.687762687031865e-08,2.257905073577149e-06,2.3452884292396448e-06,2.961202817704914e-06,2.3450746624575918e-06,4.301282658047967e-06,3.647766213532577e-06,3.357510196454929e-06,6.880736541868195e-06,4.029871975567559e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.687919006433732e-08,2.77921179048235e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
St Vincent & the Grenadines,8.096944704050202e-06,4.440001518446479e-06,4.091686427898367e-06,6.703803826724197e-06,8.444918535133183e-06,1.636837254892498e-05,2.847123284510644e-05,2.115726562124109e-05,5.929379422298098e-05,0.0008276835514139662,0.0003324927636978212,0.0002965711210896025,0.0006075810137470867,0.0007203807311210047,0.0009559506626347868,0.0024830341470839,0.0045119969506154,0.013690676447888,1.3060501586892317e-06,1.1318185357822586e-06,1.3060338019954545e-06,1.414330192405897e-06,2.224958689920168e-06,2.8732933969877195e-06,4.519688731753759e-06,3.134755239386777e-06,9.4041617160201e-06,9.582439162159062e-07,6.095252160775999e-07,7.839296642941918e-07,7.837241113861637e-07,1.3731942083680616e-06,9.578393189713097e-07,9.57900127218636e-07,2.525703429512305e-06,2.5255433726556475e-06,2.6122947360818216e-07,8.704946452553487e-08,0.0,8.705182352741758e-08,3.482578421198923e-07,4.35248885821693e-07,2.612807037394305e-07,1.7409514185828814e-07,3.482431480961168e-07,1.2194871885640168e-06,1.2190696452307748e-06,1.1320502792955267e-06,1.3934257481196255e-06,2.08990913819207e-06,9.578497994766622e-07,2.8809551535606954e-06,6.880512387397175e-06,1.9945047952774075e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.71008225544756e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbados,4.355260614374856e-07,2.612926621736733e-07,5.226746111475222e-07,5.226761885523956e-07,4.355350284868109e-07,8.709267262929644e-08,2.613261926853738e-07,4.35540115972799e-07,0.0,0.00022540002782278637,0.00015999184933690458,0.00017296836675484428,0.0001829849667345229,0.00021773190702845116,0.0001828053637993321,0.0005269030406651609,0.0011573519546814,0.0016004722478868,2.61161993364567e-07,0.0,0.0,0.0,0.0,0.0,0.0,8.705627152494345e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7418751241393693e-07,0.0,5.225658057383953e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.707972654065088e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,0.00011748178396686626,9.569425215261164e-05,0.00016399984337632376,0.00015174399046037368,9.9500286992793e-05,5.719484791910645e-05,8.953481104612138e-05,0.00015447453051521898,0.0046572038796384,0.0236795327668368,0.0238401990167449,0.0350665149152782,0.085846869579774,0.0833703097644914,0.0651228445579541,0.0953177746510797,0.121286280585416,0.4365160694615304,3.828324419430373e-05,3.657454534078397e-05,3.3694954119312115e-05,5.8888104117262605e-05,5.696193509407976e-05,7.516600247434028e-05,0.0001681546747462903,0.00014884084460931035,0.0022653838234703,0.00013078285813491574,0.00011920977765811358,0.0001297858374300631,0.00028239200586455127,0.0003764162733214486,0.00029026351086490005,0.0004871238694727086,0.0006564816469506798,0.0116862254135075,0.0003319492928224075,0.00038379968148660737,0.0002959743916477464,0.00027976520499350954,0.00024957214235143965,0.00014574556222157753,7.215560719942005e-05,4.539212290666228e-05,0.00014207227853546556,0.0028347586908105,0.0025519646908088,0.0032142063554915,0.0063202279646737,0.0059431341597623,0.0047155411844564,0.0074865993462402,0.0081278528949866,0.0657592013320514,0.0192512816282318,0.0111678156644349,0.0103423738080688,0.0186217812662923,0.0257662913074307,0.0189810580972837,0.0508820937261415,0.1016427935124753,0.4821137940587041,0.0003736884200193913,0.0003180672733154991,0.0003365616223692815,0.0006935212497189284,0.0008186511682453101,0.000692822872622902,0.0012024967681085,0.0014910152599076,0.0066324897183639,0.0154585228598988,0.010516607504586,0.010369480848972,0.0161349492719499,0.0185829322960101,0.0123362967385478,0.0210177102007028,0.0366674438335289,0.0944809560759736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,0.0001059729771464604,7.587885360038626e-05,7.344220814221048e-05,7.378446328251762e-05,6.508606833222075e-05,3.257107291599435e-05,3.934077262357505e-05,4.304648762428644e-05,0.0003633402638953953,0.0252255432908213,0.0241331048123046,0.025873381365872,0.0466940046757799,0.0411843518126845,0.0320798209960871,0.0464606121103724,0.0534783192815127,0.0968861221757257,2.813584187322249e-05,2.618378907470742e-05,2.788353806642911e-05,3.6723957283366895e-05,3.4811088482911146e-05,2.458910913141907e-05,3.373311989918193e-05,4.446121786802384e-05,0.0002304222153242108,0.0002063519430129079,0.000188926289509446,0.00021111616425254257,0.00033657984520449617,0.0003624177263754505,0.00028236132136431907,0.00044037818745144527,0.0006221568666770245,0.0037323217935767,0.0001092905776558848,0.0001034873097049283,8.080915852183486e-05,6.766771939936689e-05,6.090670353842143e-05,3.885410255577426e-05,3.448191715449411e-05,2.9461476508174652e-05,6.845560119472793e-05,0.0026412057955196,0.0022104231288111,0.0023781267369872,0.0038996891069143,0.003888238003362,0.0030328604563145,0.0043925960227945,0.0050284235438285,0.011181178124187,0.0064321691368833,0.0040791341921746,0.0036122322818924,0.0067185008512389,0.0091776899892539,0.0070584993473087,0.0165689337466072,0.021780543561205,0.0819558293180627,0.0004081070885179344,0.0003549946150562166,0.00038965892893373264,0.0007333283646014302,0.0008325774011213379,0.0006766555882072558,0.0011375829034023,0.0012700801957799,0.0032432829713105,0.0037116378050631,0.0030242586655918,0.0028562018203575,0.0044176355678992,0.0053319691032517,0.0035479343521,0.0055616732106468,0.0075003644842443,0.019243114551004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamaica,1.6246128240027247e-05,1.2286822339472468e-05,1.1017346363984213e-05,1.8466981009205885e-05,2.548593537471454e-05,2.027651166843845e-05,5.867649192941157e-05,0.00035879195298839904,0.0035904505185947,0.0059730133853082,0.0054331987038919,0.0055758195575385,0.0101496946165996,0.0133246308374834,0.0111643113326465,0.0151352205902478,0.0312430819342625,0.1244580281736587,6.293066974194517e-06,3.911797122668759e-06,3.317397030855318e-06,4.083011930333669e-06,4.253526761033299e-06,2.721610734113256e-06,4.762812416458928e-06,4.336554724204689e-06,3.461035923635336e-05,0.00016298915406382235,0.0001419326009812717,0.0001333020938359123,0.00022173730049856617,0.0002985673384904319,0.00021445741118320287,0.0004241757477062965,0.0013163933972328,0.0126031007588075,1.8632553796749107e-05,1.5230377258035332e-05,1.4377938775567143e-05,1.9227491137030484e-05,1.7696606626316225e-05,8.25308438123784e-06,1.1905886111662768e-05,1.4625968802306488e-05,3.400644155959753e-05,0.0004143311787465379,0.00034993801338015706,0.0003176485942391566,0.0005535743266568047,0.0006982093520878096,0.0004793696682962239,0.0007571292746856459,0.0012735820003924,0.0056015914899098,0.0066003859217047,0.0033098255527117,0.0030048370149224,0.0051896217382743,0.0083267371734442,0.0050781887261901,0.0153212782266112,0.0397510320020243,0.2267736023774832,0.0002175418224794612,0.00016353675191282946,0.00015504200499805165,0.00029401610786174067,0.0003352072332550542,0.00022325431350367356,0.0003504640135147952,0.0006577362036628253,0.0048616744956377,0.0016525456324057,0.001171739667831,0.0010773724899549,0.0018364174806726,0.0029202177771341,0.0019768143756507,0.0047549970386693,0.0116550562967944,0.0565132879905696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,8.418120245323736e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.746028104538442e-05,6.819001804103664e-06,5.051144228218618e-06,1.5995304778471109e-06,1.6836911953532765e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.683192181189952e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6837304173122902e-07,3.367502969808811e-07,0.0,8.418638230978105e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.619978102165078e-06,9.259983357878808e-07,4.209314781178364e-07,1.683790671336283e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turkmenistan,8.392428478951869e-06,2.334442356755062e-06,1.053351319058038e-06,1.03031875512699e-05,3.949519751245134e-06,9.259958023602955e-06,3.867827828685222e-06,1.0537750142702862e-05,6.058427430843949e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012510644886276623,4.684472879733569e-05,2.0061030816975745e-05,1.941606552443162e-05,1.3086862267641663e-05,6.848795319523133e-06,7.325818410626706e-06,7.212305710879718e-06,5.239649445510462e-06,2.1624336547650576e-05,1.5251900627788473e-05,2.042446674010989e-05,5.054517063030062e-05,3.49672200599116e-05,3.474538680592332e-05,4.697918080864838e-05,2.358633826560208e-05,9.863965601653035e-06,0.00022145098660989696,0.00016243367424095825,0.00011807713747303107,0.00012230452047114513,2.100267049593854e-05,4.760733858688582e-06,6.2533750551097e-06,5.969627302704339e-06,2.493776428025285e-06,9.717698208078218e-05,6.040502175719711e-05,4.590661627190684e-05,9.56680564080577e-05,3.099217177293667e-05,3.592316296874287e-05,2.165289442501717e-05,1.9075875556495703e-05,8.09182414229781e-06,2.701685303918566e-06,1.0672004832786915e-06,2.1356683532758325e-07,1.4223340087937686e-06,4.965273987522778e-07,3.572317197608754e-07,6.403869221571767e-07,5.6936541881214e-07,4.982066954539732e-07,3.193563564707347e-06,2.135739158859451e-06,1.2793168551183951e-06,2.485640187899208e-06,7.11586785939744e-07,9.25674775942298e-07,9.966420080331773e-07,1.3531786748899322e-06,8.545457035324944e-07,1.603239149261526e-05,8.150962532190133e-06,5.779466690114532e-06,8.058489576967531e-06,2.534348169547229e-06,2.328875261525809e-06,1.966471742775866e-06,2.821491506210805e-06,9.97895604371024e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyrgyzstan,2.514048001955871e-05,6.676754431111931e-06,2.549525916606399e-06,1.4659709798081622e-05,1.2345114797085444e-06,4.088339125019047e-07,9.56439343724469e-07,4.674757079214942e-07,0.0,7.5569658264385e-07,4.116289602507095e-07,6.636300042828226e-08,1.322821532312446e-07,2.0136732103992474e-07,0.0,2.0032375402934122e-07,0.0,0.0,0.001410810782033,0.0007581803998139863,0.0002794243070687954,0.00035328302546167164,0.00012841480393177562,7.397798530917044e-05,7.857850550152534e-05,6.709163843510169e-05,5.5001855087106845e-05,0.0022371183841897,0.0007201584563965329,0.00027973303133979014,0.0005352025147544737,0.00015559238922691063,0.00012576807939979062,9.748151786936889e-05,0.0001367316547629116,6.020215673174789e-05,0.0144687175608445,0.0062586036916184,0.0021179754332854,0.0032222175620877,0.000594788160074226,0.0004747545761626763,0.00032741114949662824,0.000256061898136518,0.00016424573581730328,0.051395025688039,0.0401536189524982,0.0278201278689705,0.0448537642419899,0.0304967509947432,0.0231205201719536,0.036014751095526,0.029501618772371,0.0260691193301259,0.0086756444777127,0.0044205101148648,0.001174101912917,0.0020583238015658,0.000336688610020651,0.00018073289206910204,0.0002111011329811934,0.0001190326429920674,2.3862595327273084e-05,0.084478167566531,0.0733300072095327,0.0534743986244572,0.1057433413570059,0.0576574148894336,0.0473903942179214,0.0698505766777166,0.0668924083136996,0.0318104971241693,0.00020611122783975588,5.674358384055722e-05,8.959294275712182e-06,1.2478984821484572e-05,2.657811833728374e-06,1.669522717406835e-06,1.258404537907154e-06,8.586984492353622e-07,4.642724249492858e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kazakhstan,0.00044553607664067895,0.0005150727975036604,0.0004206655863700989,0.0006883219445793496,0.0008567565416679423,0.0009222029988471268,0.0020401377351107,0.0046801145469916,0.0011466979350123,3.0854687871340047e-06,4.034305338172865e-06,1.0415149063192075e-06,2.3516025180470024e-06,1.582055169535579e-06,1.3373556448925683e-06,3.6051899812150623e-06,3.008660364400839e-06,2.274650540812217e-06,0.0020692885865787,0.0011974507923419,0.0006583050144166106,0.0009875926047950472,0.0010263878891763,0.0009521389932437784,0.0017388852030955,0.0045968423620694,0.0009519728177754332,0.098907452755383,0.0975602947436581,0.0863881545215298,0.1585005931021134,0.1680981573262036,0.1208271066471356,0.191584254673379,0.2938873206285598,0.1139356515991448,0.0295185868627778,0.0136451967462548,0.0025704119900054,0.00545119083797,0.0007366183542092494,0.0006107034755233059,0.0005435107464829876,0.0003276855076804722,0.000174688309181471,0.3204707421499217,0.2615114471048756,0.1589546868475312,0.2341776012279517,0.2184743473649735,0.1728119336388675,0.3141461788495912,0.42830472078935,0.1646975732950188,0.0161307478094143,0.0107388907552327,0.002999401199825,0.0068711147731738,0.0077728720897103,0.0110668636242251,0.0166084747118084,0.0336619485502426,0.0076410461200752,0.0992601034139002,0.0798587789464164,0.04858774177731,0.0813302256563069,0.0547345211369618,0.0518565977548635,0.0912565523442279,0.1282822138256278,0.0476032764317145,0.00094732098562545,0.000465340950825512,0.000246132769673454,0.0004930089208083865,0.00038590759899468497,0.0003015275527258071,0.0003734313932617413,0.00021210557807986908,6.000913905235534e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tajikistan,0.000108951045099559,7.904683463488696e-05,1.2695904354633483e-05,6.422366749515116e-06,2.815111919574065e-06,4.243189124508717e-07,2.1287551277282546e-07,0.0,0.0,4.487971764888243e-06,7.858210558708834e-06,1.4662041110113933e-06,6.974044453045281e-07,4.89038171735956e-07,6.987168887917505e-08,2.074696396903164e-07,0.0,6.944670616348958e-08,0.0008148051763527622,0.0004806775787495312,0.00014727674007275482,0.00014767102451624587,3.576169869745627e-05,1.9084236051014614e-05,1.575231404871147e-05,5.5018981726107086e-06,1.0516087627365778e-06,0.004009590028877,0.004583857959635,0.0015582829723535,0.0011579299511261,0.0003385379630174157,0.00013658896254753472,3.90042478292852e-05,1.411792764116626e-05,4.926742434463449e-06,0.0147836137979131,0.007279463011028,0.0020290557337512,0.0038969059148842,0.0004712424928103708,0.0007032297761310302,0.00025494540264233204,0.00013559798819073876,4.216040751714445e-05,0.0188912203604285,0.0180902739353993,0.0073364070812032,0.0135128967707063,0.0029852250690827,0.0030191550683392,0.0023866293014374,0.0032814263325679,0.0003535696108443176,0.0006928016591545242,0.00012181182920487816,1.8674109256267e-05,3.333099169955912e-05,5.640781807869644e-06,8.270542693144218e-06,4.75218190842952e-06,3.115450141422116e-06,6.426366283562857e-07,0.0114766673067557,0.0116809535984254,0.0043448790874161,0.0049003500013258,0.0007858801812675962,0.0003806756994290548,0.00014882327111109817,7.404254255760634e-05,1.655033870662237e-05,3.031328916845313e-05,6.107960764722975e-06,2.0646441001304083e-06,1.9900250052273805e-06,4.483258251752886e-06,2.819566091716297e-07,4.206388339866862e-07,4.904035506569926e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,2.1505446589742405e-05,2.336984860562552e-05,8.039653572211591e-06,1.0846861997038104e-05,7.955329678566159e-06,3.901486223867323e-06,3.756706831836709e-06,1.543772583545433e-06,8.133145286137733e-07,1.7712892486088094e-06,4.772914692807717e-06,1.5773800399188076e-06,1.6466814400928342e-06,1.3021754625697213e-06,3.427323562732454e-07,2.120917372394615e-06,1.1668088788496789e-06,1.022531236571922e-06,0.0005457313543132892,0.0004917306273287858,0.00014838837983432995,0.00016442105691371513,8.928779972450229e-05,6.285410304229799e-05,6.523896562526943e-05,2.180488016279014e-05,1.5679243873023552e-05,0.0007456570232411271,0.0007101036483275641,0.0002392133755048529,0.00026813698171679334,0.00012912279351611996,8.02439331053506e-05,0.00013893553217563553,7.512489871430716e-05,8.81957058675588e-05,0.0179059635998016,0.0108475184491011,0.0026657159442191,0.0039865442766548,0.0005888693810127157,0.0004630118752047554,0.00026343906026497446,0.00014535814113969536,4.256864684037964e-05,0.0132710935025042,0.0185878471789212,0.0056137765234985,0.0094416780157891,0.0035023324835309,0.0030159062486418,0.0030774387865195,0.0028585130234414,0.0003952049011388681,0.0008409225001651734,0.0005900103781502476,9.14197142168349e-05,0.00014773798174621118,9.250349201295194e-06,9.220974533681835e-06,6.209107212384879e-06,3.825825508840808e-06,2.513252177038794e-06,0.0083374509729389,0.0114956659091807,0.0045606411830509,0.0059354949308942,0.0018626243917351,0.0013281357561713,0.0008770292859220578,0.00040218321177832754,0.0001484312108104291,3.257947657863158e-05,1.1692254659578794e-05,2.215677348260669e-06,4.318638488598481e-06,2.4661000210812745e-06,1.6534382396571343e-06,3.350325769702067e-06,3.2078874951935177e-06,6.832937273770767e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mauritius,0.0013430553251449,0.0011797460672488,0.00021411091247004749,0.00027186879175427323,0.00014371667887724685,3.8832665432283545e-05,4.004076577905826e-05,1.7630765015042016e-05,1.863576177964107e-05,0.0352923560550605,0.0392474642111894,0.007510083854146,0.0120373753477583,0.0109320779753812,0.0053830179079929,0.0071856217022451,0.0064961809111658,0.0197048628851618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.862589174730147e-06,2.603864245998011e-06,8.399813751225338e-07,6.720121348280372e-07,5.035860723978658e-07,8.400169093647493e-08,3.3601556737039573e-07,1.6795260648905241e-07,5.037199670709924e-07,2.247592199801281e-06,2.9365536988734675e-06,1.3436797630106412e-06,1.5807645286760336e-06,1.503503008681197e-06,1.3193244919976037e-06,5.878917477275536e-07,5.040554356128268e-07,2.4355863672553824e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.278222348957454e-06,1.0294577246783071e-05,2.660860882783441e-06,3.400238177796248e-06,3.6955534241656096e-06,1.449763620700214e-06,1.62708162438254e-06,6.716410752005686e-07,4.366790044230129e-06,2.2535813194642345e-07,3.488681489262918e-07,8.39365696947425e-08,0.0,1.679934342746492e-07,2.8642358278616222e-08,1.6813638836765676e-07,8.405991991367047e-08,8.39368539118368e-08
Seychelles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,0.0928132646080397,0.0784534823623422,0.0693451711421961,0.113563149348275,0.0910845916771409,0.0593527504152976,0.0854647093249933,0.067841953063846,0.0607978099648787,0.3890981870106442,0.3210954209521904,0.3427617602184973,0.839779745985445,1.48545462321369,0.941472699538988,1.947528004315702,3.6774459656113545,9.995529087737166,0.1416461418914053,0.1243096634609204,0.0857859636068052,0.0928544376734988,0.0859656735046943,0.0537244276401121,0.0921042155730265,0.0840950221082168,0.1555123161534916,2.577450366080697,2.208275601477024,2.0621856810259205,3.318528501460973,1.9315612532582356,0.9980832142505508,1.207174840563117,0.8810098954165587,0.6721426951415564,0.247176657449658,0.2179312247330957,0.1274869576654139,0.104133697716746,0.098600367124912,0.0422009306177043,0.0511810642901925,0.0375046952095527,0.039565308589141,0.4217874482842724,0.3983710306308782,0.3881303888756895,0.5423804098498258,0.506529967282152,0.4079669038031067,0.7194930398679076,0.6941787319446738,1.5479601288637732,0.5451884267316315,0.4670442616318536,0.5722894015672207,1.0567728508541965,0.7340435182847834,0.7812842296041732,1.5939071767316402,1.5322826580029791,2.7473882592350534,0.0093739828044519,0.0067723164337722,0.0067438166817034,0.011244809753397,0.0082840906997263,0.0064731998739145,0.011938865760152,0.0112989555114572,0.0202113093476421,0.2221982672979768,0.1914123359304236,0.1527761624330181,0.2334549237762588,0.1799609481643337,0.1244398500333672,0.2042726632002325,0.2097683181612118,0.4625484915952219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
